Job ID,Job Title Index,Job Title,Company Name,Company Location,Country
p_1ef026430a329078,1,"QC - 2021 Bell Business Markets Graduate Leadership Program,...",BELL BUSINESS MARKETS,"Verdun, QC",2
p_bba4527fecacfc28,1,Business Analyst - ETL/BI,Cognizant Technology Solutions,"Toronto, ON",2
p_04a2beb57bbb611a,1,Quality Control Analyst,Cronos Group Inc.,"Stayner, ON",2
p_aecf424a90a663b1,1,Security Analyst Intern,ORION Empowering Innovation,"Toronto, ON",2
p_4b28d64a00dddc9a,1,"Analyst/Senior Analyst, Inventory Partnerships",StackAdapt,"Toronto, ON",2
p_17cfab4ec22f61c3,1,Technical Business Analyst/BPM Consultant,CDIT Inc.,"Toronto, ON",2
p_bdf255076f36c429,1,"Analyst , Supply Chain Management - Montreal",Air Liquide,"Montréal, QC",2
p_6ec3a09f2910f671,1,"Conseiller·ère en cybermétrie (Digital analytics, Business I...",Tink Digital Profitability,"Montréal, QC",2
p_e8217f9e83007b73,1,Business Analyst,Healthcare of Ontario Pension Plan (HOOPP),"Toronto, ON",2
p_6d09f11cf85eb2ed,1,"Business Analyst, Client Services",Attabotics,"Calgary, AB",2
p_6ceb0540900f0d74,1,Analyst/Developer in Information Technology (IT) business in...,Motrec International,"Sherbrooke, QC",2
p_fcbbcc25067c89b1,1,Business Analyst (Healthcare),Compass Group Canada,"Vancouver, BC",2
p_cb902a70f2e42d12,1,Business Intelligence Analyst (French Services),CBC/Radio-Canada,"Montréal, QC",2
pj_573a2e7ae3ab2d26,1,"Senior Analyst, Liquidity and Funding Management",BMO Financial Group,"Toronto, ON",2
p_00c874125ae0cc34,1,BI Analyst,Mayk Ideas,"Toronto, ON",2
p_2daa1f270aabcae3,1,Senior Supply Chain Optimization Analyst,Pival International,"Guelph, ON",2
p_c1b5ab4346266a17,1,Information systems business analyst,Business Windmill Inc.,"Edmonton, AB",2
pj_aa7e38fd3953b69b,1,Marketing Data Analyst,Vigorate Digital Solutions,"Toronto, ON",2
p_9a2e46cac763b064,1,Integrated Logistics Support (ILS) Analyst,SNC-Lavalin,"Victoria, BC",2
p_a41cdb117892df9b,1,Business analyst,Logistec Corporation,"Montréal, QC",2
p_a62f10ce755d179a,1,Platform Operations Analyst,Centro,"Toronto, ON",2
p_c47487994131c615,1,Business System Analyst,Solvezit,"Toronto, ON",2
p_b6fe05fde92da188,1,Business Intelligence Consultant (Tableau) / Intelligence d'...,Slalom Consulting,"Montréal, QC",2
p_4290469a985fc0a8,1,Senior Business Analyst #VCAN,Marsh and McLennan,"Ottawa, ON",2
p_77b22d1cfaebda8c,1,Business Sales Analyst - TELUS Health,TELUS,"Toronto, ON",2
p_7c80df34c2f71b18,1,Business Systems Analyst,Docebo CA,Ontario,2
p_9dae77942ac7ceb1,1,Business Analyst,Fraser Health,"Surrey, BC",2
p_0c598356cf63b108,1,Filenet Business Analyst,AstraNorth,"Toronto, ON",2
p_789e8aaa8d2c0a20,1,Business Analyst,Ledcor,"Edmonton, AB",2
p_b71d9346076195b2,1,Business Analyst,Blue Valorem,"Toronto, ON",2
p_1f68ea8e37768605,1,Senior Business Analyst (Telecom),Mariner Innovations,"Fredericton, NB",2
p_429a9f52b8b9d174,1,Payroll Business Analyst,CarePartners,"Kitchener, ON",2
p_80d4542b9c38b59a,1,Spécialiste en Analyse des données / Data Analyst,Bethesda Game Studios,"Montréal, QC",2
p_24af6d1b42845893,1,Business Analyst,TrackTik,"Montréal, QC",2
p_da44b45c147c0a76,1,Business Analyst,Boxy Charm,"Toronto, ON",2
pj_21c7c4019bd9ae25,1,"Analyste de données, prévision de ventes / Sales Forecast Da...",Balcan Plastics Inc,"Montréal, QC",2
p_46590e5ac62bdd43,1,Senior Data Quality Lead Analyst,Citi,"Mississauga, ON",2
p_160eafb25167a8a0,1,"Senior Developer, Business Intelligence",Mediagrif,"Longueuil, QC",2
p_fd6d20c9436f0374,1,IT Business Analyst,Jacent Strategic Merchandising Canada,"Woodbridge, ON",2
p_8245369718837b8d,1,Professional Business Analyst (51000619),DXC,"Montréal, QC",2
p_99604ec7bf2f404c,1,Business Analyst,Can-Am Logistics - Caledon,"Caledon, ON",2
p_833b306b7653fb12,1,Analyste - Calculs et entrée de données / Analyst-Calculatio...,KABS,"Saint-Hubert, QC",2
p_0be1a2e59282a27c,1,Budget Analyst,Fivesky,"Montréal, QC",2
p_629e59ac6d33565b,1,BI Business Analyst,Jesta I.S.,"Montréal, QC",2
p_7567d6d1a88bd992,1,Vendor Relations Analyst,EMCO Corporation,"Oakville, ON",2
p_f5ec36eb762446fa,1,ICT Business Analyst,First Nations Education Steering Committee (FNESC),"West Vancouver, BC",2
p_110b074aa609e56e,1,Business Process Analyst,PointClickCare,"Mississauga, ON",2
p_ecf0d1af5f8874e1,1,Senior Actuarial Analyst - Risk Analytics,Aviva,"Markham, ON",2
p_23a85eecfba7ad38,1,Business Systems Analyst III,TD Bank,"Toronto, ON",2
p_c7740503a13a1ccc,1,"Business Analyst, CST Project",Providence Health Care,"Vancouver, BC",2
p_ba240e57949ea1ec,1,Supply Chain and Operations Analyst,Masco,"St. Thomas, ON",2
p_276d204e033aac53,1,Spécialiste en Analyse des données / Data Analyst,ZeniMax Media Inc.,"Montréal, QC",2
p_19b231a9844e0dca,1,Business Analyst,NTT DATA Services,"Halifax, NS",2
p_de958c95822012d4,1,Business System Analyst,TELUS International,"Vancouver, BC",2
p_7ef4e7983ff9c190,1,Data Backup Analyst (Contract),"Insight Enterprises, Inc.","Richmond Hill, ON",2
p_f2c9f432f864fb66,1,Analyste de la performance Logistique / Logistics Performanc...,Lafarge Canada,"Laval, QC",2
p_99bab1ad63585338,1,Policy Administration Platform Business Analyst,Intact,"Montréal, QC",2
p_d52bade7f60edcf7,1,"Supervisor, Business Intelligence",Kirkland Lake Gold,"Kirkland Lake, ON",2
p_9613014f755cec37,1,JR BUSINESS ANALYST,Keolis Canada,"Toronto, ON",2
p_747e39bdea895312,1,Senior Master Data Management Technical Analyst,QUESTRADE INC,"Toronto, ON",2
p_56fa42ef1de8c4b7,1,Senior Business Analyst,RBC,"Toronto, ON",2
p_f1c1db7680a2e8dc,1,Compensation Analyst,Mattamy Homes,"Toronto, ON",2
p_79b4ce3894693ad3,1,Quality Assurance Analyst - DMS,Baylis Medical,"Mississauga, ON",2
pj_50687c5fe2a8dbdc,1,"SAP Business Analyst, Business Process Innovation",Draeger Medical Canada Inc.,"Mississauga, ON",2
p_06dba650ac4b8dd5,1,"Senior IT Business Analyst, Service & Reman",SMS Equipment Inc.,"Acheson, AB",2
p_12ccd6cf82c5be83,1,Senior Business Analyst Budget and Reporting Applications,PHSA,"Vancouver, BC",2
p_80f2a2b79b1d8f57,1,Performance Measurement Analyst (Temporary),BC IMC,"Victoria, BC",2
p_557b3a05c1ae346d,1,Senior Analyst,Advanis,"Edmonton, AB",2
p_635eb5017b86c3ad,1,Business Systems Analyst,CGI,"Toronto, ON",2
p_8a50b1d9aa1f1415,1,Senior Business Solutions Analyst,Equitable Bank,"Toronto, ON",2
p_ff81b99d7e11f5ed,1,Digital Analytics Senior Analyst,Accenture,"Montréal, QC",2
p_704a71f6f5a59164,1,Duck Creek Business Analyst,Accenture,"Montréal, QC",2
p_318d9905962e741b,1,"Consulting, Salesforce, Senior Associate (Business Analyst)",PwC,"Toronto, ON",2
p_81690a137dcb30df,1,12201 IT Business Analyst (Contract),"Insight Enterprises, Inc.","Winnipeg, MB",2
p_dc9e1ea5e2eac4de,1,Business Systems Analyst,The Valens Company Inc,"Kelowna, BC",2
p_c37ff8b8593c1cb5,1,Senior Business Analyst,IQ Hunt,"Toronto, ON",2
p_728b3873a0c082ff,1,Senior Business Analyst,Nova Scotia Power Inc.,"Halifax, NS",2
p_b6c548e204c6932a,1,"(CAN) Senior Analyst, Format Development",Walmart Canada,"Mississauga, ON",2
p_e835d85ae6cdff5f,1,Pricing and Commercial Analyst,ONEnergy Inc.,"Toronto, ON",2
p_181f264a3d1605dd,1,Technical Analyst,CGI,"Halifax, NS",2
p_c993f37ea45d79d9,1,Développeur / Concepteur en Business Intelligence,R3D Conseil,"Montréal, QC",2
p_696b7a2705b8ede1,1,"IT Business Analyst, Performance Management Services",Armstrong Fluid Technology,"Toronto, ON",2
p_d8656c9c72f8d4d9,1,Senior Business Analyst,Klick Health,"Toronto, ON",2
p_d34702b650c61578,1,Senior API Business Systems Analyst,Canada Life Assurance Company,"London, ON",2
p_75e7570dd2ac5c23,1,Head of Business Intelligence,Accentio Group,"Toronto, ON",2
p_88106d7823f543f3,1,"analyst, systems technical support",GLOXTAR INC.,"Etobicoke, ON",2
p_7007aa3cb18151a0,1,Larochelle - BI analyst-programmer (Business Intelligence),Quebec en Mexico,"Quebec City, QC",2
p_5a25c7ce75b2cde2,1,Business Analyst - BMC-Remedy ITSM,Emtec Global Services,"Ottawa, ON",2
p_97c572b82c1e2f7e,1,"Marketing Operations, Technical Analyst",Juniper Networks,"Toronto, ON",2
p_afa72c711c7fc171,1,Business Analyst,SpringGage,"Toronto, ON",2
p_f0db34511fe7b8e5,1,Business System Analyst,Blinds To Go Inc.,"Montréal, QC",2
p_a27531d3a5aae123,1,Supply Chain Systems Analyst,Loblaw Companies Limited,"Brampton, ON",2
p_5e66e827fc36c072,1,New Grad Rotational Program - Rotational Analyst Operations...,IG Wealth Management,Canada,2
p_b6a6420380e3f788,1,"Information Technology - Senior Technical Analyst, Supply Ch...",Aritzia,"New Westminster, BC",2
p_602ef5450d22929b,1,"Senior Marketing Analyst, SDM eCommerce",Loblaw Digital,"Toronto, ON",2
p_fa4798b207f249e3,1,Product Information Analyst - Pricing & Web,Guillevin International,"Montréal, QC",2
p_ea201d51febf388e,1,Business Analyst II,British Columbia College of Nurses and Midwives,"Vancouver, BC",2
p_ed4aad1289854012,1,IBM COGNOS - BI CONSULTANT,KPI Digital,"Montréal, QC",2
p_b47ea248df02274e,1,Tech- Technical Data Quality Analyst,Exiger,"Toronto, ON",2
p_cc440b4e9a7cafea,1,Microsoft Dynamics 365 Business Central Technical Analyst,Jovaco,"Montréal, QC",2
p_321a5e2a866d8e7a,1,Solutions Architect and Business Analyst,Korem,"Quebec City, QC",2
p_5042f0e077cd642f,1,Business Analyst,CBI Health Group,"Toronto, ON",2
pj_11042fbd579850ce,1,Business Analyst,LabX Media Group,"Midland, ON",2
pj_5ce2f69a71ab358b,1,Market Research Analyst,Data Sciences,"Montréal, QC",2
pj_130f81d01ffbc92b,1,Digital Marketing Data Analyst,Aventura Consultants,"Vancouver, BC",2
pj_d72f0bcc1c0715cd,1,Junior Business Analyst,York Group of Companies,"Concord, ON",2
pj_10aaa25995b63c35,1,Data Analyst,Client Of Emergitel,"Toronto, ON",2
pj_d797a5105e22de03,1,Programmer Analyst,EOS Canada Inc,"Toronto, ON",2
pj_bef2e1da89aa2929,1,Business Analyst,Simply Green Home Services,"Toronto, ON",2
pj_db07d74c41de44af,1,Sales Forecasting/Data Analyst,Prestige Recruitment,"Montréal, QC",2
pj_28ac867a9ff44eaa,1,Member Royalties Data Analyst,ACTRA National,"Toronto, ON",2
pj_2f6aabe1edb147ff,1,EHS Data Coordinator/Analyst III,TES - The Employment Solution,"Calgary, AB",2
pj_eaf1922f9ddb312c,1,Data Analyst / Performance Management,New Value Solutions,"Vancouver, BC",2
pj_1168f3acdc9fc1e6,1,Junior Buyer/Data Analyst,AutoShack.com,"Kanata, ON",2
p_4bef98247ffb0037,1,Data Governance Analyst,Gensquared,"Toronto, ON",2
p_19305ff98a00bd22,1,IM/IT PROGRAMMER ANALYST (INVENTORY),Employment and Social Development Canada,"Calgary, AB",2
p_d12e6f51d6fb6cea,1,DEVELOPER / DATA ANALYST,AXIS Database Marketing,"Mississauga, ON",2
p_1da9da222922f7f1,1,"Senior Manager, Business Intelligence and Data Infrastructur...",YouTube,"Toronto, ON",2
p_9d2642e50364397a,1,Ludia - QA Analyst,Quebec en Mexico,"Quebec City, QC",2
p_4ab5fe96145c8f47,1,Revenue Assurance Analyst,Freedom Mobile,"Toronto, ON",2
p_bcff739c20da51cb,1,Senior Logistics Analyst,SSENSE,"Montréal, QC",2
p_f38133d7ee5a60de,1,Total Rewards Analyst,High Liner Foods Inc.,"Mississauga, ON",2
p_5cbb96c567726990,1,Technical Business Analyst,Arrow Designs,"Vancouver, BC",2
p_c1a47720ba56133f,1,DIGITAL ANALYST,Saje Natural Wellness,"Vancouver, BC",2
pj_d1432d25be57b3ea,1,Data Analyst,Special Risk Insurance Managers Ltd.,"Langley, BC",2
pj_7d098bde08c3edb4,1,Sales Support Analyst- Recent Grad welcomed!,Dart Aerospace,"Montréal, QC",2
pj_3cfc2a8eccd8cac9,1,Business Analyst,SkyHive Technologies Inc.,"Vancouver, BC",2
pj_ff1befeb07c83663,1,Business Intelligence Analyst,Creative Circle,"Barrie, ON",2
pj_2145e85322c2ab3e,1,Inventory Analyst,Confidential,"Kitchener, ON",2
pj_1a657b1b9b52275b,1,Data Analyst - Marketing Campaigns,International Financial Group,"Toronto, ON",2
pj_b3d285b901acd605,1,Analyste de données - Fraude Fidélité / Data Analyst - Loyal...,Procom,"Montréal, QC",2
pj_76f5054ff11bb755,1,IT Business Analyst,Canadian Executive Search Group Inc.,"Essex, ON",2
pj_41b524b968574543,1,"Analyst, Sales Operations & Planning",UNFI Canada,"Vaughan, ON",2
pj_96b2a238bbd26e4b,1,Data Cleansing Analyst - 300012,Procom,"Winnipeg, MB",2
pj_2f03d3f6fe121e04,1,Buyer Analyst,Henry Schein Canada Inc.,"Niagara-on-the-Lake, ON",2
pj_8e559aaf4dcebfd0,1,Procurement Analyst,Lannick,"Toronto, ON",2
pj_478abb2d561d6e2a,1,Lead Data Analyst - 299925,Procom,"Toronto, ON",2
pj_d18bb042db5166c1,1,Analyste d’affaires TI / IT Business Analyst,IBM Centre d'innovation client Montréal,"Gatineau, QC",2
pj_962cb26ac10ed545,1,Business Analyst (JIRA Application),DISYS,"Markham, ON",2
pj_52cce119195c33a3,1,Data Visualization Developer,Robert Half,"Edmonton, AB",2
pj_f1b65021a50128e6,1,Cybersecurity Business Analyst,Fircroft,"Calgary, AB",2
pj_a449a18df6999917,1,Senior Application Security Analyst,Insurity,"Montréal, QC",2
pj_ec23c53d0f86a4cf,1,Integration and Data Analyst,Annex Consulting Group,"Winnipeg, MB",2
pj_76ddff7de8b96574,1,Data Analyst Google Stack - 2+ Years Hands on - Toronto,PassiveRecruit Inc,"Toronto, ON",2
pj_507c01f598919a8c,1,Senior Cost Analyst,Morson International,"Tiverton, ON",2
pj_fc9177cdeb315a6d,1,Data Management Analyst,Client Of Emergitel,"Edmonton, AB",2
pj_4018cd034500b9da,1,CRM Analyst,Prestige Recruitment,"Montréal, QC",2
pj_497da5fd32ab4880,1,Business Analyst (remote),Annex Consulting Group,"Prince George, BC",2
pj_8d408157c4d880b3,1,Senior Business Analyst,LifeLabs,"Toronto, ON",2
pj_9a91045b1b9fe235,1,Systems Analyst - 299976,Procom,"Vancouver, BC",2
pj_ba3819d64d3987f5,1,Risk Analyst - 299895,Procom,"Toronto, ON",2
pj_187277e8433003c6,1,Bargaining Analyst,ACTRA National,"Toronto, ON",2
pj_99ce5d7833f0e987,1,Report Writer (Business Intelligence),XiBOSS Corporation,"Toronto, ON",2
pj_9e829435be2efdf7,1,"Analyste, produits du marché / Product Market Analyst - Poin...",Bouclair,"Pointe-Claire, QC",2
pj_2f7335899d6a03bb,1,Business Analyst - 300003,Procom,"Vancouver, BC",2
pj_6d0bb6272617d438,1,Senior Data Management Analyst - 298941,Procom,"Edmonton, AB",2
pj_e8e1726e782484c7,1,Business Intelligence - Instructor/Teacher,Montreal College of Information Technology,"Montréal, QC",2
pj_9ce96b1f94d423bf,1,Data Analyst II,TES - The Employment Solution,"Calgary, AB",2
pj_789e446e287c6161,1,"Expert Data Analyst, Microsoft BI Stack - 299389",Procom,"Burnaby, BC",2
pj_5c662052aea0f8f1,1,"Business System Analyst , Capital Markets – Data Flows - 299...",Procom,"Toronto, ON",2
pj_3565fd0974341155,1,"Intermediate Business Analyst, RCM Compliance - 299980",Procom,"Toronto, ON",2
pj_6026d3b44b22e3ba,1,Information Security Analyst,Client Of Emergitel,"Toronto, ON",2
pj_80e4cd9d6acfeed9,1,Business Analyst – AML,apptoza inc,"Toronto, ON",2
pj_6e2d1edb33777ed5,1,ETL Programmer Analyst Sr,Fidelity Investments,"Toronto, ON",2
pj_89055c35a5bfcf1c,1,SAP Business Analyst,Mold-Masters,"Georgetown, ON",2
pj_a3d95b2bc1e63460,1,Workday Business Systems Analyst,Robert Half,"Vancouver, BC",2
pj_1c9963ba4f286cb2,1,Sales Operations Analyst - America Consulting,International Financial Group,"Mississauga, ON",2
pj_9301b04059a69e5a,1,Intermediate Business Analyst,Affinity Staffing,"Victoria, BC",2
pj_dcbed604ec0c2bde,1,Sales Operations Analyst,International Financial Group,"Toronto, ON",2
pj_300b3cf674565f96,1,Business Analyst (Functional),Client Of Emergitel,"Burnaby, BC",2
pj_5269f8f4958009c7,1,Intermediate Business Analyst - Process Development - 300006,Procom,"Toronto, ON",2
pj_b0e34656d8521c3e,1,Senior Business Analyst - 24 Month Contract,Lannick,"Toronto, ON",2
pj_0b5cdda63a97e9ff,1,Business Analyst - Treasury Operations,Lannick,"Toronto, ON",2
pj_426afe1679002643,1,Senior Systems Analyst - 299908,Procom,"Winnipeg, MB",2
pj_0e4429065b2b62b8,1,BI SOLUTIONS ARCHITECT,FED IT Canada,"Montréal, QC",2
pj_a71ef4b316feea59,1,Senior Security Analyst,Client Of Emergitel,"Toronto, ON",2
pj_817b5d85ae37dc44,1,Senior Business Analyst - 300082,Procom,"Vancouver, BC",2
pj_43d8e4ebec72e7f2,1,Private Wealth Operations Analyst,David Aplin Group,"Winnipeg, MB",2
pj_e0e08af85944a8d7,1,Business Analyst Workday,FED IT Canada,"Montréal, QC",2
pj_4acbcdb15fa2fd64,1,Intermediate Business Analyst - 299307,Procom,"Victoria, BC",2
pj_0af8b375fac0a3b0,1,Business Analyst,Annex Consulting Group,"Winnipeg, MB",2
pj_13d3336c981d34ff,1,Business Analyst (Business Intelligence) - 299296,Procom,"Toronto, ON",2
pj_77c8e0aaec8a9dc6,1,Lead Business Analyst - 299191,Procom,"Burnaby, BC",2
pj_ac726f348e452ba2,1,Business Analyst - Net promoter score (NPS) based SAAS,apptoza inc,"Toronto, ON",2
pj_f3a54d11dce308b3,1,IT Business Analyst,Recruiting in Motion,"Toronto, ON",2
pj_902f2757b9e5dea0,1,MICROSOFT D365 FI&OP - ANALYST-PROGRAMMER,FED IT Canada,"Montréal, QC",2
pj_7fa892fea4dbd326,1,Business Analyst III,TES - The Employment Solution,"Edmonton, AB",2
pj_440f96644fbffa8f,1,Senior Business Analyst (Healthcare) - 298849,Procom,"Toronto, ON",2
pj_be84b3c8bdf5440a,1,Website Redesign Business Analyst - 299504,Procom,"Vancouver, BC",2
pj_04e29020197d7fe5,1,Business Analyst - Supply Chain - 296882,Procom,"Toronto, ON",2
pj_090b07bd0def99fd,1,Supply Chain Analyst - New Construction,Brunel,"Vancouver, BC",2
pj_d215401eaaebd546,1,Business Analyst - Public Health,Affinity Staffing,"Toronto, ON",2
pj_960e73d6c378fb0f,1,"Business System Analyst, Capital Markets, Derivatives - 2997...",Procom,"Toronto, ON",2
pj_18fb56939ccf0b0c,1,Senior Data/Business Analyst,LRO Staffing,"Ottawa, ON",2
pj_808981afbb9635c4,1,Senior Business Analyst - Autofare Collection System - 29892...,Procom,"Toronto, ON",2
pj_c463c3f4109cc8cb,1,Business Intelligence Developer - Microstrategy - 299272,Procom,"Toronto, ON",2
pj_b5e3f96ff35a4af9,1,ERP Functional Analyst - 299057,Procom,"Calgary, AB",2
pj_58769b69f6768920,1,Senior Business Analyst – MS Dynamics AX /365 - 298398,Procom,"Mississauga, ON",2
pj_ec4081efd5bb190e,1,Bilingual Capital Markets Business Analyst - 299669,Procom,"Toronto, ON",2
pj_76ff4e6b932cbac4,1,Healthcare Business Analyst,Affinity Staffing,"Winnipeg, MB",2
pj_f65ad44b34bd5a64,1,Business Analyst - Fleet Management,Affinity Staffing,"Edmonton, AB",2
pj_46424d45b574650d,1,Business Analyst - Emergency Health Services,Affinity Staffing,"Toronto, ON",2
pj_7c586877908f73e0,1,Business Analyst - Risk Management,International Financial Group,"Toronto, ON",2
pj_889dbcc30a36f331,1,Business Analyst - Digital Health,Affinity Staffing,"Toronto, ON",2
pj_8bdf618fe711e63e,1,Business Analyst - Business Intelligence & Analytics,Affinity Staffing,"Winnipeg, MB",2
pj_a7182a2e01e45aa1,1,IT Business System Analyst II,Giesecke+Devrient Mobile Security Canada Inc.,"Richmond Hill, ON",2
pj_5c96d7e4944d8ebc,2,"Sr. Manager, Data Science & Advanced Analytics",The Home Depot,"Toronto, ON",2
p_9394ae997abf22e0,2,Data Scientist (junior or intermediate),Preteckt,"Hamilton, ON",2
p_b9cc1ca4488d22df,2,Data & Applied Scientist,Microsoft,"Vancouver, BC",2
p_d7792b6d2658fd36,2,Data Scientist,DAITA Inc.,"Toronto, ON",2
p_c28fe5dd356867b1,2,Scientifique de données - Data Scientist (Québec ou Montréal...,iA Financial Group / iA Groupe financier,"Quebec City, QC",2
p_f2731b9e643f523e,2,data scientist,High Tech Genesis,"Ottawa, ON",2
p_79e44ef84cef38cb,2,Data Scientist,The Mosaic Company,"Regina, SK",2
pj_7fd6db7b6566a57e,2,"Data Scientist, Game",Prodigy Game,"Oakville, ON",2
p_eb569f0bd8eeca7e,2,Data Scientist,Pempem,"Montréal, QC",2
p_4c4d74e59de24061,2,Data Scientist,Yorkville University,"North York, ON",2
p_ee5fca248111d8a8,2,Junior Data Scientist/Data Engineer,Acerta Analytics Solutions Inc,"Kitchener, ON",2
p_fe27d6394047e805,2,Data Scientist,The Dufresne Group,"Winnipeg, MB",2
p_905244e4d8334d31,2,Senior Data Scientist - Experimentation,McAfee,"Waterloo, ON",2
p_cac3ba60f50db250,2,Data Scientist,Mastech InfoTrellis,"Ottawa, ON",2
pj_df89807b2e7d0ea9,2,BI Analyst,Blackline Safety,"Calgary, AB",2
p_89f3e49d4d9ffe01,2,Data Scientist,Rock FOC Technology,"Windsor, ON",2
p_5a59f2189f7d47ae,2,Data Science,Cyber Chasse,Canada,2
p_321bc22b31a731b4,2,Junior to Senior Geologist (Data Geoscience and Analytics),SRK Consulting,"Toronto, ON",2
pj_bc342ba3e3fa5103,2,"Applied Scientist, Revenue & Modelling",Prodigy Game,"Oakville, ON",2
p_15caff3b5b594942,2,Senior Data Scientist,Global Relay,"Vancouver, BC",2
p_ec9d654473833e99,2,Senior Data Scientist,Qool Media Holdings,"Venice, AB",2
p_fd887acbc144a8e7,2,Data Scientist,Brain Finance,"Montréal, QC",2
p_062bee07cbcc910b,2,Data Scientist,Huddle,"Moncton, NB",2
p_7673a5213c49563f,2,Sr. Data Scientist,Enverus,"Calgary, AB",2
p_a6aae55cb13ca9ed,2,Data Science Team Lead,Jungle Scout,"Vancouver, BC",2
p_9d5349609e80560d,2,"Data & Analytics, Analytics Generalist, Director",PwC,"Calgary, AB",2
p_d48057cdff616882,2,ETL Developer - Data Science & Advanced Analytics,St. Michael's Hospital,"Toronto, ON",2
p_0880fc257ffba3c7,2,Senior Data Scientist,Loblaw Companies Limited,"Brampton, ON",2
p_39799f04a40d01a3,2,Intermediate Data Analyst,Unbounce,"Vancouver, BC",2
p_1671413c2aaa3011,2,DATA SCIENTIST,Temetrix,"Ottawa, ON",2
p_3b464d85aafc3330,2,"SAP - Data & AI Specialist, Omnia AI",Deloitte,"Toronto, ON",2
p_c153bcbc0b9e2063,2,ETL Developer - Data Science & Advanced Analytics,St. Michael's Hospital,"Toronto, ON",2
p_f63bb7155c426fdb,2,Data Scientist - RACE21,Teck Resources Limited,"Vancouver, BC",2
p_061cbde4f9a81093,2,Senior Matchmaking Data Scientist,"Operating Company DEMONWARE (CANADA) , INC.","Vancouver, BC",2
p_0eb764568617b3ee,2,Data Scientist,Wish,"Toronto, ON",2
pj_a160a33eda78320f,2,"VP, Analytics & Insights",Benevity,"Calgary, AB",2
p_b7c255d0ce361791,2,"Data Scientist, Advanced Analytics",QUESTRADE INC,"Toronto, ON",2
p_5005503167bf5934,2,Data Scientist,SkipTheDishes,"Winnipeg, MB",2
p_1f557118684ee32d,2,Senior Admissions Data Analyst,Ryerson University,"Toronto, ON",2
p_424f8a059094a685,2,Applied Scientist (Remote),Yelp,Remote,2
p_e8fe10d714bc82dd,2,"Associate Scientist, Machine Learning for Protein Design",Zymeworks,"Vancouver, BC",2
p_bda21c6be45f3879,2,Data Scientist,AdGear,"Montréal, QC",2
p_d648d642b74b9b32,2,Game Data Analyst,SOFTGAMES,Remote,2
p_1938af8deb49046b,2,Senior Data Scientist - CDM,Cineplex Digital Media,"Waterloo, ON",2
p_7220a7759b09617c,2,Environmental Data Analyst,Golder Associates,"Kelowna, BC",2
p_4200caf72ae464dd,2,Senior Data Scientist,BMO Financial Group,"Toronto, ON",2
p_6831948887ddfbef,2,Data Scientist (Decision Science),Compass Digital Labs,"Mississauga, ON",2
p_2b8e32e32a1ae29b,2,Lead Data Scientist - RACE21,Teck Resources Limited,"Vancouver, BC",2
p_8c8f2fccde404283,2,Applied Scientist,"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",2
p_8c2f97ea8ecde820,2,Senior Data Scientist,Parkland Corporation,"Calgary, AB",2
p_3f0b023e5d7940d4,2,Data Scientist,TC Transcontinental,"Brampton, ON",2
p_0d76d571b28dea8d,2,Analytics Consultant,Advanced Analytics and Research Lab,"Toronto, ON",2
p_1b7f0d64d0354ef2,2,Health Data Analyst – ACW,Sioux Lookout First Nations Health Authority,"Sioux Lookout, ON",2
p_a0ed3aaf07e088da,2,Senior Power BI Data Analyst,Rock FOC Technology,"Windsor, ON",2
p_0da7d8c803e75f53,2,Senior Data Scientist,MindGeek Careers,"Montréal, QC",2
p_33fc77753a2d82b1,2,Senior Data Scientist,Geotab,"Oakville, ON",2
p_a4d6772c4f83d01f,2,Senior Data Scientist,SOTI Inc.,"Mississauga, ON",2
p_13d7af513a1966a1,2,SENIOR DATA ANALYST,City of Toronto,"Toronto, ON",2
p_15cf77c2fcf0e385,2,Sr Data Scientist,407 ETR,"Woodbridge, ON",2
p_320c561128662852,2,Data Scientist,Praemo,"Kitchener, ON",2
pj_9da457dd68fa9cc8,2,Senior Data Scientist,Sun Life Financial,"Toronto, ON",2
p_57e8d3511ae7130b,2,Senior Data Scientist,Digital Extremes,"London, ON",2
p_ae49e0a1a8e9e2cd,2,Data Scientist,Accedian Networks,"Ottawa, ON",2
p_d0f3074b787fb52d,2,"AVP, Digital Performance Insights and Analytics",Banque Laurentienne,"Toronto, ON",2
p_24561557ac0f9234,2,Product Owner CRM Data & Analytics,Rogers Communications,"Toronto, ON",2
p_bdb9e279d1f93d10,2,Senior Applied Scientist - Personalization,"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",2
p_e10972e78398f15d,2,Data Scientist - Edmonton AB,Teknobuilt,"Edmonton, AB",2
p_3a9b41f988f1d892,2,Data Scientist,Services Conseils IntelliSoft inc.,"Montréal, QC",2
p_ff2e54280d5514b1,2,Senior Data Scientist (Technology Group),Ubisoft,"Montréal, QC",2
p_03827e5c34597087,2,Scientifique des données et appliqué/ Data & Applied Scienti...,Microsoft,"Montréal, QC",2
p_37df8c9189b96dc0,2,Sr. Data Scientist,Labatt Breweries of Canada,"Toronto, ON",2
p_2be5492a2d6f090b,2,BI / Big Data Developer,Ubisoft,"Montréal, QC",2
p_27a865e43c9dab5b,2,Big Data Engineer,Centro,Ontario,2
p_a2b19e4bcc47f97e,2,Senior Game Data Analyst,Kabam,"Vancouver, BC",2
