job_id,job_title_id,country_id,job_title,company_name,location_id
p_3503d61de403da95,1,1,"Senior Associate/Associate, Data Analyst [Data Analytics Div...",WORKFORCE SINGAPORE AGENCY,13
p_0077600a4fa78474,1,1,Business Process Analyst (ERP),Fuji Xerox Asia Pacific - Singapore Headquarters,31
p_f48c80e93d65fa17,1,1,Senior Data Analyst (Product Development),WECHAIN FINTECH PTE. LTD.,31
p_3b9f38051566ebb3,1,1,Business Analyst,Jobline Resources Pte Ltd,31
p_c7084bfc3527af6c,1,1,Data Engineer - 024,U3 INFOTECH PTE. LTD.,31
p_a48cbf264bd07559,1,1,Business Analyst #SGUnitedTraineeships#SGUP,IQVIA,31
p_53c237d7aa8eeed7,1,1,Business Analyst,Singtel,31
p_46975351091324ec,1,1,Data Analyst,ABOVE HR PTE. LTD.,31
p_ca47321945017cc0,1,1,Actuarial Analyst,AIG,31
p_0a24491a26044eea,1,1,"Assistant Director (POCDEX), Data Office, Strategic Planning...",Public Service Division,31
p_60bbd2aad7b0f674,1,1,Data Analyst,PAN-UNITED CORPORATION LTD.,31
p_6e50a1ccc0ef236a,1,1,Commercial Analyst,Country Foods Pte Ltd,31
p_334636b1b5a8f296,1,1,Health Policy Intern,The Economist Newspaper Limited,31
p_3a9ac93ed7b655b6,1,1,"Finance Reporting & Data Analyst, Korea & SEA",GMP Group,31
p_2c25d2b8fb0dcece,1,1,Data Analyst - #SGUnitedJobs,ARYAN SOLUTIONS PTE. LTD.,31
p_97496d31bd56f4f5,1,1,UAT Support Analyst,Sciente Consulting Pte. Ltd,31
p_25afefea05df84da,1,1,Data Analyst,WILLIAMS-SONOMA SINGAPORE PTE. LTD.,14
p_4e75a7d15a76cc15,1,1,Performance Marketing Analyst.,VK Transformation Pte.Ltd,31
p_554fbf7cad84c8dc,1,1,CRESA Financial Analyst,eTeam Workforce Pte Ltd,31
p_e45dea67779e4eee,1,1,Data Analyst,Adecco - OS,23
p_a04acec3e971f175,1,1,#SGUnitedJobs Systems Analyst (Natural Language Processing E...,Urban Redevelopment Authority,31
p_8f862c1ff71be75b,1,1,Data Analyst,ABN AMRO CLEARING BANK N.V.,24
p_b6cbe8b956aeae78,1,1,"Laboratory Analyst, Chemistry (1-year contract)",West Pharmaceutical Services,31
p_768eb852a3ba9b91,1,1,#SGUnited #WSIP IT Analyst (Mapping Specialist),Urban Redevelopment Authority,31
p_c2c059b3338b44c8,1,1,Cyber Intelligence Analyst,Ministry of Home Affairs,31
p_c7c9f26f2cd27b0f,1,1,(SiteCore) Business Analyst,Peoplebank Singapore Pte Ltd,31
p_3f78462fec796102,1,1,Sales and Operations Analyst -- FMCG MNC,Page Personnel,31
p_04be5bc64d9ab0c1,1,1,Solutions Specialist,Toll Group,31
p_ac4e93bd856060ed,1,1,Senior Business Analyst,WeInvest,31
p_51545440dbce16e5,1,1,Application Support Analyst (JD#6565),SCIENTE INTERNATIONAL PTE. LTD.,2
p_a7205be97200abc9,1,1,Associate Analyst - Revenue Optimization,Marina Bay Sands,31
p_9506fe59ceb41fbe,1,1,Quantitative Trading Analyst,DRW Trading Group,31
p_7972a7540c1b27ea,1,1,Digital Senior Business Analyst,Jetstar,31
p_6e7235bfd6e12d80,1,1,IT Analyst #SGUnitedJobs,AC P. COMPUTER TRAINING & CONSULTANCY PTE LTD,1
p_a412230ab0fa0d0d,1,1,Senior Credit Analyst,Snaphunt Pte Ltd,31
p_1934e872e8fa3612,1,1,Procurement Analyst,Snaphunt Pte Ltd,31
p_93eda0911c70bec1,1,1,Lead IT Analyst,DSO National Laboratories,31
p_53d25b4570df288a,1,1,LNG Market Analyst,KPLER PTE. LTD.,24
p_8e738933db01c65c,1,1,Test Analyst,Sciente Consulting Pte. Ltd.,31
p_82ae616b3ebfdaa0,1,1,Data Governance Analyst,NIBAARA TECHNOLOGIES PTE. LTD.,24
p_779eb966d077d13a,1,1,Investment Analyst,People Profilers Pte Ltd,31
p_95eaeffaf7324d26,1,1,Business Analyst,Dyson,31
p_506ffec4011c0dd0,1,1,Data Specialist (For students graduating in Dec 20 or May 21...,AXA Group Operations Malaysia Sdn Bhd,31
p_57b5e2f9c55795a8,1,1,2021 Corporate & Investment Bank - Quantitative Analytics Su...,"JPMorgan Chase Bank, N.A.",31
p_173169e59ed3be1e,1,1,Retail Finance BI&A - Business Analyst,SeaMoney,31
p_345c991b12dda888,1,1,"Associate Managing Consultant, Advisors",MasterCard,31
p_d6584f10fb052236,1,1,Financial analyst,Polestar Finance,32
p_efb08e537630b4f9,1,1,Data Compliance Analyst,Sciente Consulting Pte. Ltd,31
p_0e8f8223b3172928,1,1,Financial Analyst,SKALE INVESTMENTS PTE. LTD.,35
p_fd4308d3f9d42b8a,1,1,Senior Pricing Analyst,World First Asia,31
p_320e3562ba467efb,1,1,Systems Analyst (Digital Services),Urban Redevelopment Authority,31
p_6b725ec30fb0324b,1,1,MedTech Trainee #SGUnitedTraineeships#SGUP,IQVIA,31
p_55f43bcae0b93f71,1,1,Consultant Business Analyst,D Cube Analytics,12
p_c590efcf23badb52,1,1,"Trainee, Research Officer, SCELSE (Data analyst) [#SGUnitedT...",Nanyang Technological University,31
p_3f628ede6772d1a5,1,1,Lead Customer Technical Services Analyst,MasterCard,31
p_8fc22607a2925141,1,1,.Net Developer,CrÃ©dit Agricole Corporate and Investment Bank,31
p_0a36e5ecf713ad8d,1,1,Informatica Analyst,DXC,31
p_bfce1744884e69a1,1,1,ASIA TREASURY ANALYST,WORLDLINE IT AND PAYMENT SERVICES (SINGAPORE) PTE....,37
p_3a9b850ea8540eef,1,1,Research Assistant / Associate (Policy Analyst): Ageing Inde...,NUS Saw Swee Hock School of Public Health,31
p_340871b46aec4ca4,1,1,KYC Data and Reporting Analyst - Corporate Bank (Contract),Randstad,31
p_91f35f14e6266463,1,1,Management Information System Analyst,OCBC Bank,31
p_6efe0151f6f4e332,1,1,"Sr Analyst, Global Trade Ops Log",Cardinal Health,31
p_1fd08b9130187c7c,1,1,Cyber Security Analyst,Shackleton Duke,31
p_8e2f235dfc709a52,1,1,Senior Data Analyst,MASTERCARD ASIA/PACIFIC PTE. LTD.,3
p_80f3e590ecda10f5,1,1,iTero Data & Reporting Analyst,INVISALIGN SINGAPORE PTE. LTD.,5
p_23c04d15020638e8,1,1,"Systems Analyst, Information Technology Office (1-year contr...",NAFA,31
p_cf8d0f73bbd7bf3c,1,1,Marketing Data Analyst (Junior - 6 months contract),Robert Half,31
p_9eaa4e042ccdc487,1,1,Analyst Consulting,IQVIA,31
p_c02e410aebde4aff,1,1,"Investment Bank, Market Data Services, Functional Analyst -...",Deutsche Bank,31
p_8f3ddda1a03e568b,1,1,SAS Visual Analytics (VA)/ Business Intelligence (BI) Lead,Thakral One,31
p_3b4abe6ec5d485ea,1,1,IT Data Analyst,ADVANCED MEDTECH CORPORATE PTE. LTD.,16
p_f7f07f2fcb78c52d,1,1,Business Analyst,Trust Recruit Pte Ltd,31
p_5c08c789a769529f,1,1,Business Analyst- API,RMA CONTRACTS PTE. LTD.,31
p_f35165e1f260df12,1,1,"Supply Chain Analyst, Singapore Product Distribution Center",Texas Instruments,31
p_33cd64b53e7cf06b,1,1,Information Security Analyst (CSOC),THE TORONTO-DOMINION BANK,24
p_4eb1dec5e5314452,1,1,Financial Analyst I,Thermo Fisher Scientific,31
p_8b5db96e9af05436,1,1,Business Analyst (Regulatory Reporting),Sciente Consulting Pte. Ltd.,31
p_1b041b97a35bd00a,1,1,Sales Operations Analyst,Compact Solutions,31
p_ae2e7bb38ecb2711,1,1,"Sales Ops Business Analyst-APJ, Video Collaboration",Logitech,31
p_5a8cd29cd3814291,1,1,Principal Consultant (Data Mgmt Lead),NCS,31
p_87cd68bd1980676f,1,1,Moody Risk Analyst,CAPGEMINI SINGAPORE PTE. LTD.,24
p_3b35f803d8cdb287,1,1,APAC | Singapore | Global Technology | Summer Analyst 2021 (...,Bank of America,31
p_330e620c098c6ce6,1,1,Portfolio Assistant,TEMPLETON ASSET MANAGEMENT LTD,24
p_4a24369a7e43c851,1,1,Data Analyst Lead - Brand Analytics,Shopee,31
p_8adf24383904741d,1,1,Associate SOC Analyst,Ensign InfoSecurity,17
p_23f875bd2117d997,1,1,Demand Planing Analyst (Fortune 500 company / FMCG industry...,Page Personnel,31
p_bbb942896a7e1f40,1,1,Senior Data Analyst (Python/ Operation Research),TALENT TRADER GROUP PTE. LTD.,31
p_1ede95af486549db,1,1,Senior FP&A Analyst,Ambition Group Singapore Pte Ltd,31
p_cce2ff5d84aa5818,1,1,SAP Business Analyst,Harvey Norman,31
p_1d22f0a8b59fc30a,1,1,Security Operations Analyst,NCS,31
p_66c3977b3be95f22,1,1,Financial Analyst (pharmaceuticals),Hudson,31
p_5f90f9c65fbd6146,1,1,IT Analyst,NNIT SINGAPORE PTE. LTD.,24
p_e6e783c7a0a5aa4e,1,1,"Analyst, Web Developer (Web/App Studio), Group Consumer Bank...",DBS Bank,31
p_803849b880dbff3f,1,1,Quality Analyst (6 months),People Profilers Pte Ltd,31
p_2af3b2d9ff4f360c,1,1,Regional Partnerships Associate,Ninja Van,31
p_7e18c585594a1044,1,1,Financial Planning & Analysis Analyst [12 months contract],United World College of South East Asia,31
p_c67e02798a391dda,1,1,Quality Assurance Associate - Analyst,Ninja Van,31
p_7b864cc1f7cdfc81,1,1,Senior Actuarial Analyst - Life & Health Valuation team,Munich RE,31
p_ac036c4a683dad6c,1,1,Data Analyst (Mid Level and Senior positions),Volt,31
p_91b71e71fa322159,1,1,College Intern- Finance,HP,31
p_a5b36ddb9a87fe4b,1,1,"Business Analyst, Data Quality",Eames Consulting,31
p_d0f911a80a94da55,1,1,Senior Sales Operations Analyst - APAC,Cloudera,31
p_81c25be4b217efc8,1,1,Senior Product Analyst,Snaphunt Pte Ltd,31
p_099b9f50b3607821,1,1,Senior Threat Analyst,Ensign InfoSecurity,17
p_122cdb1ceef457c6,1,1,Big Data/Analytic Specialist/Lead – AVP Role,Avensys Consulting Pte Ltd,31
p_c7dbc69b81ebc624,1,1,Technical Support Professionals / Analysts,thatz,31
p_696cdc27fd48da14,1,1,Systems Analyst,UST GLOBAL (SINGAPORE) PTE. LIMITED,31
p_9c80572f6bf946b8,1,1,Lead Business Analyst (Onboarding) M/F,Groupe Crédit Agricole,31
p_b993496b75610196,1,1,"Analyst, Financial Reporting",eTeam Workforce Pte Ltd,31
p_d4df93e048186710,1,1,IT Analyst (Windows/Linux),DSO National Laboratories,31
p_c11927ebc7ca1c73,1,1,Data migration Manager,SODAINMIND PTE. LTD.,3
p_d035cb460b120f19,1,1,"Business Analyst, Group Consumer Banking and Big Data Analyt...",DBS Bank,31
p_df525b935e6a6a0b,1,1,Business Analyst,HELIUS TECHNOLOGIES PTE. LTD.,31
p_c6ffc760edec835c,1,1,User Experience Analyst,Snaphunt Pte Ltd,31
p_421fe3365f083786,1,1,Data Analyst Lead,WECHAIN FINTECH PTE. LTD.,31
p_78a4f05fc38403f2,1,1,Product Specialist,CLEARSTATE (PTE.) LTD.,24
p_ea46b1e08c6d1390,1,1,Digital Business Analyst,Sciente Consulting Pte. Ltd.,31
p_491263aace608170,1,1,Business Analyst (FX),Sciente Consulting Pte. Ltd,31
p_f72f084bd7898ed6,1,1,Planning Analyst,CTES Consulting Pte Ltd,31
p_0bcbc57feaa5a307,1,1,Analyst (FMEA) #SGUnited Traineeship,STMICROELECTRONICS PTE LTD,37
p_6f13ed21cd89970f,1,1,"Head, Investment",Keppel Capital,31
p_9c4b8921b364191b,1,1,APAC Senior Supply Chain Project Analyst,Medtronic,31
p_ddbea4fc405784cd,1,1,Junior Quant Analyst,Millennium Management LLC,31
p_30366d4af8b4e074,1,1,Analyst Programmer,TOSHIBA TEC SINGAPORE PTE. LTD.,19
p_38460e8fd5a967df,1,1,Supply Chain Analyst,"Williams-Sonoma, Inc.",31
p_9fa52419ce5e0487,1,1,Marketing Analyst,PEOPLEBANK SINGAPORE PTE. LTD.,24
p_bd5192a6f49b0c77,1,1,Security Analyst (IT),NTT Singapore Digital Talent Services Pte. Ltd,31
p_b2b2173154a3d2b9,1,1,"Service Sales Analyst, APAC",Cytiva,31
p_0575a3144ec2ca22,1,1,"Specialist - Security Analyst- SOC, SIEM, cyber Security",HCL SINGAPORE PTE. LTD.,24
p_6eb61c173b6c2692,1,1,Data Analyst,ETIQA INSURANCE PTE. LTD.,24
p_48508a48beb4d64d,1,1,Analyst - Marketing Technology (Loyalty Club),Marina Bay Sands,20
p_ed87683ee914ba1d,1,1,Business Analyst,EPS COMPUTER SYSTEMS PTE LTD,24
p_99684b059910262a,1,1,Process Optimization Analyst,Sciente Consulting Pte. Ltd,31
p_b114edc36abf600b,1,1,Customer Support Specialist,Imperva,31
p_68f3b1105f09f80d,1,1,Quality Assurance Tester (Contract),ZENITH INFOTECH (S) PTE LTD.,10
p_064f23575a3d2e4b,1,1,Regional FP&A Analyst (Tech MNC),Kerry Consulting Pte Ltd,31
p_b77d9e85f3392a1f,1,1,Senior Business Analyst,Helius Technologies Pte Ltd,31
p_52d27149620bbd2e,1,1,Avaloq - Senior Support Analyst,eTeam Workforce Pte Ltd,31
p_d01f424c51b9f13d,1,1,Data Science Analyst,Randstad,31
p_cb6e485da9943eb0,1,1,OutSystems Software Developer (1 year contract),KPMG,31
p_0278f52e5ad0671d,1,1,Senior/Business Analyst,M1 Limited,15
p_7326fb487a616409,1,1,HRIS System Analyst,Sciente Consulting Pte. Ltd,31
p_77c9c1c85604faab,1,1,Neoxam – Senior Technical Analyst,Saksoft Limited,31
p_ac9f58eafdea3f15,1,1,Senior Feedstock Analyst,S&P Global,31
p_8d5bcd5fc470d0f7,1,1,"IT Business Analyst, Core Banking - AVP",BNP Paribas,31
p_8fe4e7dfe523fe4a,1,1,Research Analyst Trainee (SRP-Community Resilience) #SGUnite...,Ministry of Finance,10
p_3fc83342fc2b803b,1,1,Intermediate Big Data Developer,Snaphunt Pte Ltd,31
p_b4cfbd71d8df7646,1,1,BUSINESS INTELLIGENCE ANALYST(#SGUnitedJobs),FUJIFILM ASIA PACIFIC PTE. LTD.,14
p_8fbe93ae485747e6,1,1,APAC Research Analyst,Ignite Talent Asia,31
p_18e1952890bef0cb,1,1,Regional SEO Analyst (Onsite),Shopee,31
p_7d7aa7770bfd5ae2,1,1,"Multi-Asset Analyst, Investment",ALLIANZ GLOBAL INVESTORS SINGAPORE LIMITED,24
p_52d9a662c5a6d882,1,1,"Associate/Analyst, Full Stack Developer, Group Consumer Bank...",DBS Bank,31
p_7affcfeff3749f76,1,1,Software Tester,Manpower,31
p_35e639cb4b13c0fd,1,1,Data Analyst,DC FRONTIERS PTE. LTD.,3
p_b69336dcb76c02dd,1,1,Analyst UX designer,Citi,7
p_6eb70d24d4fd00da,1,1,Senior Data Analyst,PAN-UNITED CONCRETE PTE LTD,31
p_1e028b7cf6901af5,1,1,Data Analystd #SGUP,LUMIQ PTE. LTD.,31
p_e6214e3354137c6e,1,1,Business management and support analyst,Smart Information Management Systems India Private...,31
p_05b263d81dd29b66,1,1,IT R&D Business Analyst,Infineon Technologies,31
p_6db66417f48c9eff,1,1,"Intern, Primary Intelligence",IQVIA,31
p_e86edde5356089bb,1,1,Marketing Analyst,Expedia Group,31
p_7b276195002a8c16,1,1,Software Developer Intern,DRW Trading Group,31
p_13226496383de75b,1,1,Threat Research Intern,Ensign InfoSecurity,17
p_dcfa044b31ab1e2e,1,1,Quantitative Trading Analyst,DRW,31
p_b9362725c98040e4,1,1,"Laboratory Analyst, Chemistry (1 year contract)",WEST PHARMACEUTICAL SERVICES SINGAPORE PTE. LTD.,16
p_cb53ec3be6520ce8,1,1,"Executive, Operations (Trading) #SGUnitedTraineeships #SGUP",Philip Securities Pte Ltd.,31
p_f4ac9ed554081d76,1,1,Business Analyst,Sciente International Pte Ltd,31
p_75a9ed4ef3aad82e,1,1,"Senior / Manager, Cost & Data Analytics",Mapletree Investments Pte Ltd,31
p_d870d27c04db0643,1,1,"Analyst / Consultant / Lead Consultant, Data Engineering",NCS PTE. LTD.,1
p_8db4df8c073609bd,1,1,Operations Control Centre Analyst (IT),Rentokil Initial,31
p_dbfd82906a3f2946,1,1,Business Analyst#SGUnitedTraineeships,WILBERFORCE TJC LAW CORPORATION,35
p_ab95232f4c1ddf8e,1,1,"Assistant Manager, Business Analyst (Finance, IFRS17)",The Insurance Group,31
p_53dcc2d7ca9ec233,1,1,Asset Management Analyst,TOSS-EX PTE. LTD.,24
p_2e1ae6de51cdd786,1,1,Business Analyst (API),EPS COMPUTER SYSTEMS PTE LTD,24
p_ce7a17ca9b1b10b0,1,1,"Dev Ops Engineer, Associate / Analyst",BlackRock,31
p_e3f4ce9fb3431497,1,1,"Research Analyst (Oil & Gas), Leading Integrated Trading Com...",Kerry Consulting Pte Ltd,31
p_564c4e88ed09308f,1,1,"Test Analyst, RORC #SGUP",UNITED OVERSEAS BANK LIMITED,31
p_1af6384c556dbff7,1,1,Senior Compliance Analyst,People Profilers Pte Ltd,31
p_2c5844f230fcad1d,1,1,Sales Incentives Analyst,Red Hat Software,31
p_86006f6f7c367e50,1,1,Business Data Analyst #SGUP,UNITED OVERSEAS BANK LIMITED,31
p_5fa2c836621f91a5,1,1,Revenue Analyst,INTELLECT MINDS PTE. LTD.,35
p_bdcdc6d16ea79b5b,1,1,LoanIQ Analyst,Capgemini,31
p_802ca55fcc9d215a,1,1,Platform Business Analyst,GVT Government Technology Agency (GovTech),31
p_a3685b1fc71d4eda,1,1,Senior Pricing Analyst,WorldFirst,31
p_81679e333a76f4c3,1,1,Senior MES System Analyst (Malaysia/Philippines/Singapore),WS Audiology APAC,31
p_1cb8e06e2c8ab537,1,1,Senior Business Analyst FM Data Modelling,Standard Chartered,31
p_a5a484ee434f70d2,1,1,Trading Systems Support Analyst,Tower Research Capital,31
p_743f27b75ac60f4b,1,1,"Compensation Business Partner, APAC",Facebook,31
p_2b8b435b9da6e157,1,1,Operations Data Lead #SGUnitedJobs,ASTEK SINGAPORE INNOVATION TECHNOLOGY PTE. LTD.,24
p_b266a12a26ffb7d0,1,1,Business Analyst (Core Applications Management),Aviva,31
p_73ca6fda18b8ccb3,1,1,"Senior Analyst, Rewards",Aon Corporation,31
p_88eedb35e95f803c,1,1,Asset Management Analyst,Goldtech Resources Pte Ltd,31
p_4a71918486fbc0ce,1,1,Cross Border Ecommerce - Market Analyst,Shopee,31
p_d832fc0fca8e6284,1,1,Business Intelligence Analyst,RGF,31
p_4936c25beba3c760,1,1,Senior Equities Analyst,AIA,31
p_89e776ea1323cdcb,1,1,Content Manager,StashAway,31
p_1da59e82f070b964,1,1,Business Analyst,XYNDICATE.NETWORK PTE. LTD.,31
p_1c5311a784d665d2,1,1,Contract Logistics Analyst (West Singapore),Kuehne+Nagel,31
p_2f8f219927fbeec7,1,1,Business Intelligence Analyst,JAC Recruitment Singapore,31
p_8ae52235f1bcf65a,1,1,Senior System Analyst (Hybris),Razer USA Ltd.,31
p_938d30cbff1e8451,1,1,"Research Analyst, Quantitative Strategies","EXODUSPOINT CAPITAL MANAGEMENT SINGAPORE, PTE. LTD...",24
p_67f2df57e9e5fa0f,1,1,Senior Database Administrator,NCS,31
p_5b29bceaab40de5f,1,1,Trainee Marketing Analyst (ARPU/Churn SME),M1 Limited,15
p_073e8fd3ce060023,1,1,B2B Marketing Research Analyst,PULSE COMMS APAC PTE. LTD.,24
p_c2d9a89777044d3b,1,1,"Executive, Business Analyst",NTUC Income Insurance Co-Operative,31
p_af80112c317ed80e,1,1,Data Analysts (Renewable Contract),Morgan McKinley,31
p_0494a550e27f22d2,1,1,Customer Service Analyst (5-day Week / Alexandra) /,Target Recruitment a member of WMS Group,26
p_384126d72c9d2530,1,1,Business Intelligence - FP&A Finance Analyst,Shopee,31
p_05d15df9930a1644,1,1,Info Sec Tech Lead Analyst,Citi,7
p_64dd82a9940f6e9d,1,1,Cross Border Ecommerce - Business Intelligence,Shopee,31
p_6b8c99074f82eb86,1,1,Technology & Analytics Consultant,IQVIA,31
p_9105f40dd46a1811,1,1,Financial Analyst,HCM Nexus Consulting Inc,31
p_04304716fdfb6545,1,1,Business Analyst,Jardine OneSolution (2001) Pte Ltd,31
p_08022468eed2668c,1,1,Program Manager,NICOLL CURTIN TECHNOLOGY PTE. LTD.,31
p_d7dd70a8258f8d5d,1,1,Junior Systems Consultant (Production Support),BAE Systems Applied Intelligence,31
p_54b518ec9d14f696,1,1,IT Applications Analyst/Dev II (Programming and Coding),HAL COMPLETIONS MFG PTE. LTD.,16
p_64ce1122e8c53bc4,1,1,Transaction Management Analyst,WMRC Private Ltd,31
p_29679cf974ffb212,1,1,"Assistant Vice President, Markets Application Production Ser...",Bank of America,31
p_2a5fefa6897f3512,1,1,Business Analyst / Project Manager (Credit Card),HELIUS TECHNOLOGIES PTE. LTD.,31
p_bbde70c9b30c90c1,1,1,Data Analyst #SGUnitedTraineeships #SGUP,WEGO PTE. LTD.,4
p_d75819ec525cf708,1,1,Senior Solutions Analyst,AIA Group,31
p_696243a57e2dbdcc,1,1,Business Analysts #SGUnitedJobs,People's Association,31
p_5f3aaadb9031b0aa,1,1,"Senior Executive, Clinical Care Pathway",Parkway Health,31
p_3c66735ec4af0c5a,1,1,Data Science Analyst,Collabera,31
p_489649dffdf1e420,1,1,"Laboratory Analyst, Chemistry #SGUnitedTraineeships",WEST PHARMACEUTICAL SERVICES SINGAPORE PTE LTD,31
p_0d633240f084b22d,1,1,EnSOC Intern,Ensign InfoSecurity,17
p_9781589ca1cd5f9f,1,1,Research Analyst,Direct Search Asia,31
p_c61205192f84b941,1,1,Business Analyst,Manpower,31
p_6fd0bbd1af3b1210,1,1,Research Analyst,JANUS HENDERSON INVESTORS (SINGAPORE) LIMITED,24
p_a7caf2129df396df,1,1,CIB Technology - Singapore - 2021 ReEntry Program - Sales &...,"JPMorgan Chase Bank, N.A.",31
p_9674da100d91948d,1,1,Early Career,Catena Technologies,31
p_86fd296657b3e0b6,1,1,Finance Data Analyst,Techcom Solutions Pte Ltd,31
p_bb5e9d158e3b46ca,1,1,ASEAN Finance Analyst,RECKITT BENCKISER (SINGAPORE) PTE LTD,24
p_27f65e0540cb4141,1,1,Informatica Analyst,Xchanging Malaysia Sdn Bhd,31
p_4128ab902bb32072,1,1,Regional Business Analyst,Ninja Van,31
p_d3a12b697bd52ccc,1,1,Wealth Management - Controls Management Organization - Quali...,"JPMorgan Chase Bank, N.A.",31
p_0b9924c28d04cd11,1,1,Apprentice - Procurement Analyst,Dell Technologies,31
p_a96d8940e9eedf74,1,1,"#SGUnitedTraineeships - Analyst, Business & Corporate Bankin...",HL BANK,35
p_0a8c5c51b398bbdb,1,1,Analyst - Global Macro Markets,TUDOR CAPITAL SINGAPORE PTE. LTD.,24
p_8b7746c2d170c913,1,1,Network Support Analyst,NTT DATA SERVICES SINGAPORE PTE. LTD.,31
p_aeae9d2eeb290fd4,1,1,Business Analyst (Medical Devices Industry),NTT Singapore Digital Talent Services Pte. Ltd,31
p_426516e3d403272d,1,1,"Partner, Data Analytics",Leap29,31
p_b80fd31c2901c5e0,1,1,Research Analyst,RIMM SUSTAINABILITY PTE. LTD.,24
p_c18a2603c43dd17d,1,1,Treasury – Functional Quality Assurance Analyst (Intermediat...,CrÃ©dit Agricole Corporate and Investment Bank,31
p_03bb2d36c926bb12,1,1,Finance Analyst - FMCG Company,Page Personnel,31
p_8c4f204b1a0a51ec,1,1,CRM Business Analyst,OCBC Bank,31
p_322c3e40855110d7,1,1,Analyst,CANALYS PTE. LTD.,24
p_bae1879e6a3b7b25,1,1,Inside Sales Representative,Imperva,31
p_4a3ea09e0843bfa9,1,1,"Portfolio Analyst (10-month contract) ,Office of Investment(...",SINGAPORE MANAGEMENT UNIVERSITY,3
p_016036158fe2e2ba,1,1,Digital Business Analyst - Testing,Government Technology Agency,31
p_7f116d0ab1f7c57a,1,1,"Operations, Regulatory & Control Operations - Position Regul...",Goldman Sachs,31
p_682371ec2ea89535,1,1,IT Risk Analyst,Sciente Consulting Pte. Ltd.,31
p_6553165008f31ebb,1,1,Analyst – Real Estate Investments & Acquisitions,Chris Consulting Pte Ltd,31
p_eab53a34a17adba4,1,1,Informatica Developer,Accenture,7
p_2b068be5ea83fbac,1,1,"Commercial Manager, Greater China Region",PLATTS,31
p_69f033f923e0762d,1,1,Business Analyst – Cost allocation,eTeam Workforce Pte Ltd,31
p_2de3c76e53ed6138,1,1,SGUP - Asset Management,UOB Asset Management Ltd,31
p_e9233dec1403d4fe,1,1,Budget Analyst #SGUnitedTraineeships #PublicService,Building and Construction Authority,16
p_1345f4798148fc85,1,1,"Lead/SenSystems Analyst, Software Engineering",M1 Limited,15
p_92134f7e93a18928,1,1,Client Services Analyst,IQVIA,31
p_1f27596ab4d01242,1,1,"VP, Threat Content Developer",United Overseas Bank Limited,26
p_27277866c80c3cf0,1,1,Senior Analyst - System Controls and Oversight,DFS Group,31
p_8d0d00406f5155f8,1,1,Search Engine Optimization Analyst,Bruker,31
p_8ab4148643170ff4,1,1,"Senior Associate, Digital Marketing Analyst [Digital Experie...",WORKFORCE SINGAPORE AGENCY,13
p_b515c0ce74b39ac7,1,1,Collateral Support Analyst,THE BANK OF NEW YORK MELLON,24
p_fe95a969892ed47b,1,1,Regional Resource Development Private Funding Analyst,World Vision International,31
p_eee0d3b75aa88565,1,1,Credit Analyst (Singapore),Snaphunt Pte Ltd,31
p_b2c54eb5e4fb2dea,1,1,Senior Security Analyst,Snaphunt Pte Ltd,31
p_b0d18427a96d0ffd,1,1,Order Fulfilment Analyst,Apple,31
p_48b464c81d48c147,1,1,Senior Investment Risk Analyst - Fixed Income,Franklin Templeton Investments,31
p_baf65a8f0261c27f,1,1,Trading Analyst,PAVILION ENERGY PTE. LTD.,24
p_f3839a8ed7bd17e1,1,1,Junior Systems Consultant (Project Deployment),BAE Systems Applied Intelligence,31
p_edcfd817f68778d7,1,1,Chief Risk Office - Quantitative Development Application Ana...,Deutsche Bank,31
p_61f0430d1c364278,1,1,SOC Analyst,Eames Consulting,31
p_c0445da1faf4a150,1,1,Research Analyst Trainee (SRP-Technology & Central) #SGUnite...,Ministry of Finance,10
p_3b0f72337911d69e,1,1,"Senior/IT Business Analyst, Student Management Systems",Singapore Institute of Management,31
p_36ace8bd76fffd73,1,1,System Analyst (Business Intelligence),Wsh experts Pte Ltd,31
p_4827e285d8fc09f5,1,1,BUSINESS DATA ANALYST,Protemps Employment Services Pte Ltd,31
p_ef453fed78c2c985,1,1,Commercial Analyst Executive,Octopus Group,39
p_591616cba62366cf,1,1,Business Analyst - Growth & Operations (1 Year Contract),IRON MOUNTAIN SINGAPORE PTE. LTD.,24
p_08689b7b931fbcdc,1,1,"Integrity Program Manager, People Operations",Google,31
p_4b1ee4d525a83194,1,1,Strategy & Operations Associate,B Capital Group Careers,31
p_3062b6b112ffb399,1,1,Process Analyst,Manpower,31
p_e17c7811072da43c,1,1,Finance/Accounting Rotation Program,Micron,31
p_ec833626dac379e2,1,1,Portfolio Analyst role (Logistics Core Fund – Portfolio Mana...,Tri-Cap Consulting Pte Ltd,31
p_6eb5e0f67dd8655e,1,1,System Analyst (Coldfusion),INFOCOM TECHNOLOGY PTE. LTD.,31
p_14c1ff4945745dc6,1,1,Cybersecurity Analyst/Consultant/Manager,RAJAH & TANN TECHNOLOGIES PTE. LTD.,24
p_9e495f10195ecad1,1,1,"Business Process Analyst, Indirect Tax Determination",Microsoft,31
p_3baf1da11ededdf8,1,1,Manager - International Marketplace,GO-JEK,31
p_eabeaa17627e171b,1,1,Junior Portfolio Manager - Metal & Mining,Corecam Pte Ltd,31
p_4ecca3987ee687e1,1,1,Operations Analyst Executive,MONEYSMART SINGAPORE PTE. LTD.,36
